version_id,title_id,version_type,resolution,frame_rate,audio_channels,hdr_format,file_size_gb,is_localized,created_date
VER_TITLE_002686_001,TITLE_002686,Localized,4K,25,5.1,SDR,110.87,True,2026-05-03 22:32:42.063686
VER_TITLE_002686_002,TITLE_002686,Remastered,8K,29.97,7.1,SDR,392.72,False,2025-10-06 22:32:42.063691
VER_TITLE_002687_000,TITLE_002687,Remastered,HD,29.97,2.0,HDR10+,272.63,False,2025-11-25 22:32:42.063725
VER_TITLE_002688_000,TITLE_002688,Localized,HD,50,Atmos,None,143.98,True,2025-08-25 22:32:42.063758
VER_TITLE_002688_001,TITLE_002688,Remastered,4K,30,5.1,HDR10+,291.49,True,2025-10-21 22:32:42.063764
VER_TITLE_002688_002,TITLE_002688,Remastered,HD,60,5.1,HDR10+,171.78,False,2025-10-05 22:32:42.063769
VER_TITLE_002688_003,TITLE_002688,Original,8K,23.976,Atmos,HDR10+,425.43,False,2026-02-20 22:32:42.063774
VER_TITLE_002689_000,TITLE_002689,Remastered,8K,29.97,2.0,None,360.83,True,2026-01-23 22:32:42.063808
VER_TITLE_002689_001,TITLE_002689,Original,HD,30,7.1,Dolby Vision,479.97,True,2026-04-03 22:32:42.063814
VER_TITLE_002690_000,TITLE_002690,Edited,HD,50,7.1,None,61.61,True,2025-12-15 22:32:42.063847
VER_TITLE_002690_001,TITLE_002690,Edited,8K,25,7.1,None,214.29,True,2026-03-24 22:32:42.063853
VER_TITLE_002690_002,TITLE_002690,Edited,8K,60,2.0,None,238.53,False,2025-11-01 22:32:42.063858
VER_TITLE_002690_003,TITLE_002690,Original,HD,25,2.0,HDR10,249.73,True,2026-03-20 22:32:42.063863
VER_TITLE_002691_000,TITLE_002691,Original,4K,50,5.1,HDR10,288.69,True,2025-12-04 22:32:42.063893
VER_TITLE_002691_001,TITLE_002691,Remastered,4K,50,Atmos,SDR,283.97,True,2025-07-23 22:32:42.063899
VER_TITLE_002691_002,TITLE_002691,Localized,8K,25,5.1,HDR10+,294.52,False,2025-09-09 22:32:42.063904
VER_TITLE_002692_000,TITLE_002692,Original,HD,25,Atmos,HDR10,72.14,False,2025-08-05 22:32:42.063935
VER_TITLE_002692_001,TITLE_002692,Original,HD,25,2.0,None,185.0,False,2025-10-30 22:32:42.063940
VER_TITLE_002692_002,TITLE_002692,Localized,4K,29.97,2.0,None,105.28,False,2026-04-30 22:32:42.063946
VER_TITLE_002692_003,TITLE_002692,Localized,HD,25,2.0,HDR10,195.17,False,2026-02-24 22:32:42.063953
VER_TITLE_002693_000,TITLE_002693,Localized,4K,30,7.1,HDR10,327.16,False,2025-09-02 22:32:42.063983
VER_TITLE_002693_001,TITLE_002693,Remastered,4K,50,7.1,None,280.96,False,2026-04-14 22:32:42.063988
VER_TITLE_002694_000,TITLE_002694,Remastered,HD,30,5.1,SDR,294.85,False,2026-05-08 22:32:42.064016
VER_TITLE_002694_001,TITLE_002694,Original,HD,24,7.1,Dolby Vision,196.28,False,2026-03-24 22:32:42.064022
VER_TITLE_002694_002,TITLE_002694,Original,8K,60,Atmos,HDR10,334.61,True,2025-12-21 22:32:42.064027
VER_TITLE_002694_003,TITLE_002694,Original,4K,60,7.1,None,109.17,False,2025-08-29 22:32:42.064032
VER_TITLE_002694_004,TITLE_002694,Localized,8K,29.97,2.0,Dolby Vision,374.62,True,2026-01-21 22:32:42.064037
VER_TITLE_002695_000,TITLE_002695,Edited,HD,30,Atmos,SDR,320.85,False,2026-05-17 22:32:42.064068
VER_TITLE_002695_001,TITLE_002695,Original,4K,29.97,Atmos,SDR,127.08,False,2025-10-31 22:32:42.064074
VER_TITLE_002695_002,TITLE_002695,Original,4K,23.976,7.1,None,229.7,True,2025-05-25 22:32:42.064081
VER_TITLE_002695_003,TITLE_002695,Original,HD,60,5.1,None,317.4,False,2025-09-10 22:32:42.064087
VER_TITLE_002695_004,TITLE_002695,Localized,8K,25,2.0,SDR,19.83,False,2026-04-27 22:32:42.064095
VER_TITLE_002696_000,TITLE_002696,Localized,HD,30,Atmos,Dolby Vision,163.5,False,2025-11-29 22:32:42.064135
VER_TITLE_002696_001,TITLE_002696,Original,4K,50,5.1,HDR10+,30.82,True,2025-12-28 22:32:42.064141
VER_TITLE_002696_002,TITLE_002696,Localized,8K,25,5.1,HDR10+,390.45,False,2026-02-07 22:32:42.064147
VER_TITLE_002696_003,TITLE_002696,Original,HD,29.97,7.1,HDR10+,498.78,True,2025-12-31 22:32:42.064153
VER_TITLE_002697_000,TITLE_002697,Localized,8K,60,5.1,None,98.59,False,2026-04-20 22:32:42.064187
VER_TITLE_002697_001,TITLE_002697,Localized,8K,30,7.1,Dolby Vision,202.87,False,2025-08-10 22:32:42.064192
VER_TITLE_002697_002,TITLE_002697,Localized,HD,29.97,7.1,HDR10,223.78,False,2026-03-02 22:32:42.064198
VER_TITLE_002697_003,TITLE_002697,Edited,8K,25,2.0,SDR,265.28,True,2025-08-08 22:32:42.064203
VER_TITLE_002698_000,TITLE_002698,Remastered,HD,25,2.0,Dolby Vision,312.32,True,2026-02-05 22:32:42.064235
VER_TITLE_002698_001,TITLE_002698,Remastered,HD,25,7.1,None,190.57,True,2026-03-08 22:32:42.064242
VER_TITLE_002698_002,TITLE_002698,Remastered,4K,29.97,7.1,Dolby Vision,444.17,True,2025-08-15 22:32:42.064247
VER_TITLE_002698_003,TITLE_002698,Original,8K,30,Atmos,Dolby Vision,217.83,False,2026-03-06 22:32:42.064253
VER_TITLE_002699_000,TITLE_002699,Edited,HD,50,2.0,SDR,392.82,False,2025-09-11 22:32:42.064287
VER_TITLE_002699_001,TITLE_002699,Edited,4K,30,7.1,SDR,72.38,True,2025-09-05 22:32:42.064293
VER_TITLE_002699_002,TITLE_002699,Localized,8K,29.97,2.0,Dolby Vision,388.16,False,2025-06-21 22:32:42.064298
VER_TITLE_002699_003,TITLE_002699,Remastered,8K,25,7.1,Dolby Vision,154.9,False,2025-12-07 22:32:42.064303
VER_TITLE_002699_004,TITLE_002699,Remastered,4K,60,5.1,HDR10,438.75,True,2025-06-07 22:32:42.064309
VER_TITLE_002699_005,TITLE_002699,Edited,4K,24,Atmos,None,344.48,False,2025-06-06 22:32:42.064314
VER_TITLE_002700_000,TITLE_002700,Remastered,4K,25,7.1,SDR,238.51,True,2025-10-28 22:32:42.064368
VER_TITLE_002701_000,TITLE_002701,Localized,4K,30,5.1,HDR10+,271.1,False,2026-04-13 22:32:42.064408
VER_TITLE_002701_001,TITLE_002701,Original,HD,25,2.0,None,240.52,True,2025-11-11 22:32:42.064414
VER_TITLE_002702_000,TITLE_002702,Remastered,8K,30,7.1,HDR10,467.63,False,2025-10-09 22:32:42.064447
VER_TITLE_002702_001,TITLE_002702,Localized,8K,29.97,7.1,HDR10+,285.21,True,2025-06-29 22:32:42.064465
VER_TITLE_002703_000,TITLE_002703,Original,4K,24,Atmos,HDR10,280.31,False,2026-01-23 22:32:42.064510
VER_TITLE_002703_001,TITLE_002703,Edited,HD,23.976,7.1,HDR10+,474.82,True,2025-07-24 22:32:42.064517
VER_TITLE_002704_000,TITLE_002704,Original,4K,60,Atmos,HDR10+,63.25,True,2026-05-09 22:32:42.064549
VER_TITLE_002704_001,TITLE_002704,Edited,HD,25,Atmos,None,449.31,True,2026-02-26 22:32:42.064555
VER_TITLE_002704_002,TITLE_002704,Original,4K,30,2.0,None,71.75,True,2025-12-18 22:32:42.064560
VER_TITLE_002704_003,TITLE_002704,Remastered,HD,30,2.0,None,101.44,False,2025-05-24 22:32:42.064565
VER_TITLE_002705_000,TITLE_002705,Edited,8K,30,7.1,SDR,442.62,False,2025-12-30 22:32:42.064597
VER_TITLE_002706_000,TITLE_002706,Localized,HD,50,5.1,None,82.33,False,2025-11-13 22:32:42.064625
VER_TITLE_002706_001,TITLE_002706,Remastered,8K,60,5.1,HDR10,443.1,False,2026-03-18 22:32:42.064631
VER_TITLE_002706_002,TITLE_002706,Localized,8K,23.976,2.0,None,34.97,True,2025-09-10 22:32:42.064637
VER_TITLE_002706_003,TITLE_002706,Edited,8K,24,2.0,SDR,466.93,True,2026-04-25 22:32:42.064642
VER_TITLE_002706_004,TITLE_002706,Original,HD,23.976,5.1,HDR10,415.44,True,2025-06-25 22:32:42.064648
VER_TITLE_002707_000,TITLE_002707,Localized,8K,29.97,7.1,SDR,450.09,False,2026-02-02 22:32:42.064678
VER_TITLE_002707_001,TITLE_002707,Original,8K,29.97,2.0,Dolby Vision,320.65,False,2026-03-31 22:32:42.064684
VER_TITLE_002707_002,TITLE_002707,Edited,4K,25,Atmos,None,238.05,False,2025-11-27 22:32:42.064689
VER_TITLE_002707_003,TITLE_002707,Localized,8K,60,2.0,SDR,10.8,True,2026-04-24 22:32:42.064695
VER_TITLE_002708_000,TITLE_002708,Original,4K,60,5.1,None,480.96,False,2025-07-18 22:32:42.064725
VER_TITLE_002708_001,TITLE_002708,Edited,8K,24,7.1,SDR,60.0,True,2025-08-01 22:32:42.064732
VER_TITLE_002708_002,TITLE_002708,Remastered,8K,30,7.1,SDR,293.9,False,2025-11-17 22:32:42.064738
VER_TITLE_002708_003,TITLE_002708,Remastered,HD,29.97,7.1,HDR10+,208.53,False,2025-10-09 22:32:42.064743
VER_TITLE_002709_000,TITLE_002709,Localized,8K,30,2.0,None,31.88,False,2025-05-26 22:32:42.064775
VER_TITLE_002709_001,TITLE_002709,Edited,4K,30,Atmos,None,200.21,True,2025-10-09 22:32:42.064782
VER_TITLE_002709_002,TITLE_002709,Remastered,8K,60,Atmos,HDR10+,258.73,True,2026-03-21 22:32:42.064787
VER_TITLE_002710_000,TITLE_002710,Original,4K,30,7.1,HDR10+,416.41,True,2025-12-04 22:32:42.064817
VER_TITLE_002710_001,TITLE_002710,Original,8K,25,2.0,HDR10,308.02,False,2025-09-29 22:32:42.064824
VER_TITLE_002710_002,TITLE_002710,Original,HD,25,Atmos,SDR,103.53,False,2025-12-21 22:32:42.064830
VER_TITLE_002711_000,TITLE_002711,Localized,HD,29.97,5.1,HDR10+,242.38,False,2025-08-17 22:32:42.064860
VER_TITLE_002711_001,TITLE_002711,Edited,4K,30,5.1,HDR10+,199.7,True,2026-04-09 22:32:42.064866
VER_TITLE_002712_000,TITLE_002712,Localized,4K,50,Atmos,HDR10,356.5,False,2025-10-16 22:32:42.064921
VER_TITLE_002712_001,TITLE_002712,Remastered,HD,60,7.1,HDR10,177.55,False,2025-06-09 22:32:42.064930
VER_TITLE_002712_002,TITLE_002712,Original,HD,29.97,Atmos,None,388.66,False,2025-06-14 22:32:42.064939
VER_TITLE_002712_003,TITLE_002712,Remastered,4K,29.97,5.1,Dolby Vision,112.7,False,2025-06-26 22:32:42.064945
VER_TITLE_002712_004,TITLE_002712,Edited,8K,29.97,2.0,HDR10,373.58,True,2025-11-01 22:32:42.064950
VER_TITLE_002712_005,TITLE_002712,Original,HD,60,2.0,HDR10+,136.89,False,2025-06-01 22:32:42.064955
VER_TITLE_002713_000,TITLE_002713,Original,4K,60,5.1,HDR10,170.56,True,2025-07-19 22:32:42.064988
VER_TITLE_002713_001,TITLE_002713,Edited,HD,23.976,Atmos,Dolby Vision,271.24,False,2025-11-25 22:32:42.064993
VER_TITLE_002713_002,TITLE_002713,Localized,8K,29.97,7.1,HDR10,320.41,True,2025-11-27 22:32:42.064998
VER_TITLE_002713_003,TITLE_002713,Remastered,8K,24,Atmos,Dolby Vision,248.76,True,2026-01-01 22:32:42.065003
VER_TITLE_002714_000,TITLE_002714,Original,8K,25,7.1,HDR10,108.56,False,2026-04-20 22:32:42.065034
VER_TITLE_002714_001,TITLE_002714,Edited,HD,25,5.1,HDR10+,172.76,False,2025-07-03 22:32:42.065041
VER_TITLE_002714_002,TITLE_002714,Original,8K,23.976,2.0,SDR,475.97,True,2025-07-27 22:32:42.065046
VER_TITLE_002714_003,TITLE_002714,Edited,HD,50,Atmos,Dolby Vision,298.37,True,2026-03-26 22:32:42.065052
VER_TITLE_002714_004,TITLE_002714,Localized,4K,60,2.0,Dolby Vision,492.26,True,2025-06-13 22:32:42.065056
VER_TITLE_002715_000,TITLE_002715,Localized,HD,50,5.1,HDR10+,359.68,True,2025-11-03 22:32:42.065087
VER_TITLE_002715_001,TITLE_002715,Localized,8K,29.97,7.1,Dolby Vision,61.97,False,2025-05-26 22:32:42.065093
VER_TITLE_002715_002,TITLE_002715,Edited,HD,60,2.0,None,128.09,True,2026-03-18 22:32:42.065098
VER_TITLE_002716_000,TITLE_002716,Remastered,8K,29.97,5.1,HDR10+,401.14,False,2026-02-23 22:32:42.065129
VER_TITLE_002717_000,TITLE_002717,Edited,HD,50,Atmos,None,241.24,False,2025-06-28 22:32:42.065159
VER_TITLE_002717_001,TITLE_002717,Localized,4K,23.976,Atmos,None,213.79,True,2025-09-28 22:32:42.065165
VER_TITLE_002717_002,TITLE_002717,Localized,4K,24,5.1,None,250.92,False,2026-02-01 22:32:42.065170
VER_TITLE_002717_003,TITLE_002717,Edited,4K,24,Atmos,HDR10,497.03,True,2025-06-07 22:32:42.065175
VER_TITLE_002718_000,TITLE_002718,Original,8K,60,5.1,HDR10,171.31,False,2026-05-18 22:32:42.065206
VER_TITLE_002718_001,TITLE_002718,Remastered,HD,29.97,Atmos,None,413.12,False,2025-07-22 22:32:42.065211
VER_TITLE_002718_002,TITLE_002718,Localized,HD,24,7.1,Dolby Vision,482.66,False,2025-09-03 22:32:42.065217
VER_TITLE_002718_003,TITLE_002718,Edited,HD,25,Atmos,HDR10,149.45,False,2025-07-12 22:32:42.065222
VER_TITLE_002718_004,TITLE_002718,Edited,4K,29.97,5.1,HDR10,21.31,False,2026-03-05 22:32:42.065228
VER_TITLE_002719_000,TITLE_002719,Remastered,HD,30,Atmos,Dolby Vision,489.12,False,2026-01-29 22:32:42.065257
VER_TITLE_002719_001,TITLE_002719,Original,HD,30,7.1,SDR,53.05,False,2025-09-17 22:32:42.065262
VER_TITLE_002719_002,TITLE_002719,Remastered,4K,24,5.1,HDR10+,446.82,True,2025-10-10 22:32:42.065267
VER_TITLE_002720_000,TITLE_002720,Localized,4K,29.97,5.1,None,41.71,True,2025-12-31 22:32:42.065298
VER_TITLE_002720_001,TITLE_002720,Original,8K,23.976,7.1,HDR10,323.91,True,2025-06-11 22:32:42.065305
VER_TITLE_002720_002,TITLE_002720,Localized,8K,30,5.1,HDR10+,185.4,True,2025-12-08 22:32:42.065311
VER_TITLE_002720_003,TITLE_002720,Remastered,4K,50,7.1,None,126.18,True,2026-02-22 22:32:42.065317
VER_TITLE_002721_000,TITLE_002721,Original,8K,24,7.1,HDR10+,143.19,True,2026-04-23 22:32:42.065347
VER_TITLE_002721_001,TITLE_002721,Remastered,8K,50,7.1,None,66.78,True,2025-06-11 22:32:42.065353
VER_TITLE_002721_002,TITLE_002721,Edited,HD,23.976,Atmos,Dolby Vision,111.79,False,2025-11-15 22:32:42.065359
VER_TITLE_002721_003,TITLE_002721,Localized,4K,25,2.0,SDR,168.89,False,2026-05-12 22:32:42.065364
VER_TITLE_002722_000,TITLE_002722,Localized,8K,24,2.0,HDR10+,297.08,False,2026-02-15 22:32:42.065394
VER_TITLE_002722_001,TITLE_002722,Original,4K,24,2.0,HDR10,136.07,False,2025-09-27 22:32:42.065400
VER_TITLE_002722_002,TITLE_002722,Remastered,HD,24,7.1,HDR10,31.44,False,2026-01-24 22:32:42.065407
VER_TITLE_002722_003,TITLE_002722,Localized,4K,29.97,Atmos,Dolby Vision,361.45,False,2025-10-01 22:32:42.065412
VER_TITLE_002723_000,TITLE_002723,Localized,4K,25,2.0,HDR10,355.79,True,2026-04-21 22:32:42.065440
VER_TITLE_002723_001,TITLE_002723,Remastered,HD,50,5.1,Dolby Vision,491.46,True,2026-01-09 22:32:42.065446
VER_TITLE_002723_002,TITLE_002723,Localized,HD,60,2.0,HDR10+,291.75,True,2025-08-30 22:32:42.065451
VER_TITLE_002723_003,TITLE_002723,Remastered,HD,29.97,5.1,None,371.79,True,2025-06-12 22:32:42.065457
VER_TITLE_002723_004,TITLE_002723,Localized,8K,30,Atmos,HDR10+,475.68,True,2025-12-27 22:32:42.065462
VER_TITLE_002724_000,TITLE_002724,Localized,4K,23.976,5.1,Dolby Vision,334.3,True,2025-12-07 22:32:42.065493
VER_TITLE_002724_001,TITLE_002724,Edited,HD,24,Atmos,HDR10+,362.42,True,2026-03-18 22:32:42.065499
VER_TITLE_002724_002,TITLE_002724,Edited,HD,50,7.1,HDR10+,238.16,True,2026-04-13 22:32:42.065505
VER_TITLE_002724_003,TITLE_002724,Edited,8K,25,7.1,SDR,264.97,True,2025-07-11 22:32:42.065511
VER_TITLE_002724_004,TITLE_002724,Remastered,4K,24,2.0,HDR10+,451.3,True,2025-06-29 22:32:42.065516
VER_TITLE_002724_005,TITLE_002724,Edited,8K,24,5.1,None,486.18,False,2025-12-29 22:32:42.065521
VER_TITLE_002725_000,TITLE_002725,Edited,4K,24,2.0,HDR10+,18.88,True,2025-11-11 22:32:42.065553
VER_TITLE_002726_000,TITLE_002726,Localized,4K,29.97,2.0,SDR,72.88,True,2026-04-14 22:32:42.065582
VER_TITLE_002726_001,TITLE_002726,Remastered,HD,30,2.0,None,287.47,False,2025-12-27 22:32:42.065589
VER_TITLE_002726_002,TITLE_002726,Edited,4K,60,2.0,HDR10+,71.65,True,2025-07-08 22:32:42.065594
VER_TITLE_002726_003,TITLE_002726,Localized,8K,29.97,7.1,Dolby Vision,99.22,True,2025-10-04 22:32:42.065599
VER_TITLE_002727_000,TITLE_002727,Localized,8K,29.97,2.0,HDR10+,288.79,False,2025-07-04 22:32:42.065629
VER_TITLE_002727_001,TITLE_002727,Remastered,HD,23.976,2.0,HDR10+,312.12,False,2025-08-14 22:32:42.065634
VER_TITLE_002727_002,TITLE_002727,Remastered,4K,25,5.1,None,479.94,True,2025-11-12 22:32:42.065639
VER_TITLE_002727_003,TITLE_002727,Remastered,8K,60,7.1,HDR10+,210.49,True,2025-09-09 22:32:42.065645
VER_TITLE_002728_000,TITLE_002728,Remastered,8K,30,2.0,HDR10,98.32,True,2026-01-21 22:32:42.065676
VER_TITLE_002728_001,TITLE_002728,Localized,8K,50,Atmos,HDR10,471.45,False,2025-12-15 22:32:42.065681
VER_TITLE_002728_002,TITLE_002728,Original,8K,30,5.1,None,348.9,False,2026-01-03 22:32:42.065686
VER_TITLE_002729_000,TITLE_002729,Remastered,4K,50,7.1,HDR10,130.72,True,2025-12-22 22:32:42.065715
VER_TITLE_002730_000,TITLE_002730,Original,8K,30,Atmos,Dolby Vision,45.13,False,2025-12-24 22:32:42.065751
VER_TITLE_002730_001,TITLE_002730,Original,HD,30,7.1,None,405.14,False,2025-08-13 22:32:42.065758
VER_TITLE_002730_002,TITLE_002730,Edited,8K,23.976,7.1,SDR,358.55,False,2026-01-17 22:32:42.065763
VER_TITLE_002730_003,TITLE_002730,Edited,4K,30,2.0,SDR,235.18,False,2025-10-30 22:32:42.065768
VER_TITLE_002731_000,TITLE_002731,Localized,HD,24,5.1,SDR,311.1,True,2026-01-09 22:32:42.065805
VER_TITLE_002731_001,TITLE_002731,Edited,8K,25,7.1,HDR10,341.39,False,2026-01-12 22:32:42.065811
VER_TITLE_002731_002,TITLE_002731,Localized,HD,60,Atmos,SDR,378.83,False,2025-12-16 22:32:42.065817
VER_TITLE_002731_003,TITLE_002731,Edited,HD,30,Atmos,HDR10+,457.55,True,2025-11-18 22:32:42.065822
VER_TITLE_002731_004,TITLE_002731,Edited,8K,29.97,Atmos,None,314.82,False,2025-12-31 22:32:42.065828
VER_TITLE_002732_000,TITLE_002732,Localized,4K,30,5.1,Dolby Vision,416.71,False,2026-05-01 22:32:42.065860
VER_TITLE_002732_001,TITLE_002732,Localized,HD,25,2.0,Dolby Vision,346.42,True,2025-10-14 22:32:42.065867
VER_TITLE_002732_002,TITLE_002732,Localized,8K,23.976,2.0,None,225.82,True,2025-08-25 22:32:42.065873
VER_TITLE_002733_000,TITLE_002733,Remastered,4K,29.97,5.1,None,243.48,True,2025-06-06 22:32:42.065905
VER_TITLE_002733_001,TITLE_002733,Localized,4K,23.976,7.1,SDR,33.67,True,2025-06-24 22:32:42.065911
VER_TITLE_002733_002,TITLE_002733,Remastered,4K,30,5.1,SDR,127.25,False,2026-04-08 22:32:42.065917
VER_TITLE_002733_003,TITLE_002733,Edited,8K,23.976,5.1,Dolby Vision,441.61,True,2026-04-30 22:32:42.065922
VER_TITLE_002733_004,TITLE_002733,Original,8K,60,7.1,SDR,102.12,True,2025-11-07 22:32:42.065927
VER_TITLE_002734_000,TITLE_002734,Original,4K,60,Atmos,Dolby Vision,158.16,False,2026-02-17 22:32:42.066033
VER_TITLE_002734_001,TITLE_002734,Remastered,4K,29.97,Atmos,HDR10+,134.59,True,2026-01-21 22:32:42.066042
VER_TITLE_002734_002,TITLE_002734,Original,8K,60,2.0,SDR,202.34,True,2025-11-02 22:32:42.066048
VER_TITLE_002734_003,TITLE_002734,Remastered,4K,23.976,2.0,HDR10,113.68,False,2026-01-20 22:32:42.066056
VER_TITLE_002734_004,TITLE_002734,Original,HD,29.97,2.0,None,322.41,False,2025-06-27 22:32:42.066063
VER_TITLE_002734_005,TITLE_002734,Edited,4K,24,2.0,None,383.46,True,2025-12-01 22:32:42.066073
VER_TITLE_002735_000,TITLE_002735,Remastered,HD,25,2.0,None,295.09,True,2026-01-10 22:32:42.066117
VER_TITLE_002735_001,TITLE_002735,Original,HD,25,7.1,SDR,405.74,True,2025-12-07 22:32:42.066123
VER_TITLE_002736_000,TITLE_002736,Remastered,4K,29.97,7.1,None,270.3,True,2025-10-14 22:32:42.066155
VER_TITLE_002736_001,TITLE_002736,Original,4K,60,7.1,HDR10,493.66,True,2026-05-06 22:32:42.066161
VER_TITLE_002736_002,TITLE_002736,Remastered,HD,29.97,5.1,None,139.79,True,2026-01-31 22:32:42.066166
VER_TITLE_002737_000,TITLE_002737,Remastered,HD,30,7.1,HDR10,279.31,True,2026-04-13 22:32:42.066195
VER_TITLE_002737_001,TITLE_002737,Localized,HD,50,2.0,HDR10+,496.38,True,2025-09-30 22:32:42.066201
VER_TITLE_002737_002,TITLE_002737,Localized,4K,23.976,2.0,Dolby Vision,273.31,True,2026-01-01 22:32:42.066205
VER_TITLE_002737_003,TITLE_002737,Remastered,HD,30,5.1,HDR10,244.65,True,2025-12-06 22:32:42.066210
VER_TITLE_002737_004,TITLE_002737,Localized,HD,29.97,2.0,HDR10+,10.22,False,2025-07-25 22:32:42.066215
VER_TITLE_002737_005,TITLE_002737,Localized,HD,29.97,Atmos,SDR,252.23,False,2026-02-04 22:32:42.066221
VER_TITLE_002738_000,TITLE_002738,Original,8K,24,7.1,SDR,153.35,False,2025-12-20 22:32:42.066253
VER_TITLE_002738_001,TITLE_002738,Edited,4K,25,2.0,HDR10,241.69,True,2026-01-06 22:32:42.066259
VER_TITLE_002738_002,TITLE_002738,Original,HD,50,2.0,HDR10+,244.41,True,2026-04-18 22:32:42.066264
VER_TITLE_002738_003,TITLE_002738,Edited,HD,30,2.0,None,112.87,True,2025-10-01 22:32:42.066269
VER_TITLE_002738_004,TITLE_002738,Remastered,4K,30,5.1,Dolby Vision,296.99,True,2025-05-26 22:32:42.066274
VER_TITLE_002738_005,TITLE_002738,Remastered,8K,24,5.1,Dolby Vision,387.63,False,2026-01-13 22:32:42.066279
VER_TITLE_002739_000,TITLE_002739,Localized,8K,25,7.1,HDR10,139.34,True,2025-05-23 22:32:42.066328
VER_TITLE_002739_001,TITLE_002739,Localized,4K,24,2.0,HDR10,81.84,True,2026-03-01 22:32:42.066335
VER_TITLE_002739_002,TITLE_002739,Localized,HD,25,7.1,None,94.15,True,2026-03-11 22:32:42.066342
VER_TITLE_002739_003,TITLE_002739,Localized,HD,23.976,5.1,HDR10,31.06,False,2025-08-18 22:32:42.066347
VER_TITLE_002739_004,TITLE_002739,Original,HD,25,2.0,None,482.25,True,2025-07-28 22:32:42.066352
VER_TITLE_002740_000,TITLE_002740,Localized,HD,25,2.0,Dolby Vision,406.37,True,2026-03-09 22:32:42.066386
VER_TITLE_002740_001,TITLE_002740,Original,4K,29.97,5.1,HDR10+,431.7,False,2025-08-08 22:32:42.066392
VER_TITLE_002740_002,TITLE_002740,Edited,HD,30,7.1,None,60.21,True,2026-05-08 22:32:42.066398
VER_TITLE_002740_003,TITLE_002740,Remastered,HD,50,5.1,SDR,38.57,False,2025-07-09 22:32:42.066403
VER_TITLE_002740_004,TITLE_002740,Remastered,4K,30,Atmos,Dolby Vision,304.82,False,2025-07-20 22:32:42.066408
VER_TITLE_002741_000,TITLE_002741,Localized,HD,23.976,5.1,Dolby Vision,387.86,False,2026-02-06 22:32:42.066438
VER_TITLE_002742_000,TITLE_002742,Remastered,8K,30,5.1,HDR10,178.41,True,2025-06-30 22:32:42.066468
VER_TITLE_002742_001,TITLE_002742,Original,HD,24,2.0,HDR10+,28.88,False,2025-12-10 22:32:42.066475
VER_TITLE_002742_002,TITLE_002742,Remastered,4K,24,7.1,None,247.48,True,2026-01-22 22:32:42.066480
VER_TITLE_002742_003,TITLE_002742,Localized,8K,23.976,2.0,SDR,465.93,False,2026-04-02 22:32:42.066485
VER_TITLE_002742_004,TITLE_002742,Localized,HD,29.97,7.1,Dolby Vision,385.88,False,2025-10-29 22:32:42.066491
VER_TITLE_002743_000,TITLE_002743,Original,8K,23.976,2.0,SDR,255.83,True,2025-08-21 22:32:42.066521
VER_TITLE_002744_000,TITLE_002744,Localized,4K,60,7.1,HDR10+,309.97,True,2025-10-17 22:32:42.066549
VER_TITLE_002744_001,TITLE_002744,Remastered,4K,24,5.1,HDR10,194.64,True,2026-04-20 22:32:42.066554
VER_TITLE_002744_002,TITLE_002744,Localized,HD,60,7.1,SDR,450.76,False,2025-10-31 22:32:42.066561
VER_TITLE_002744_003,TITLE_002744,Remastered,HD,30,7.1,SDR,333.24,True,2025-12-19 22:32:42.066567
VER_TITLE_002745_000,TITLE_002745,Remastered,8K,29.97,5.1,Dolby Vision,425.7,False,2026-01-25 22:32:42.066600
VER_TITLE_002745_001,TITLE_002745,Remastered,4K,29.97,5.1,HDR10+,184.44,True,2025-09-19 22:32:42.066605
VER_TITLE_002746_000,TITLE_002746,Original,8K,29.97,5.1,None,296.48,True,2025-08-09 22:32:42.066635
VER_TITLE_002746_001,TITLE_002746,Localized,HD,29.97,7.1,HDR10+,317.86,False,2025-10-09 22:32:42.066640
VER_TITLE_002747_000,TITLE_002747,Original,4K,23.976,Atmos,Dolby Vision,201.54,False,2025-06-18 22:32:42.066669
VER_TITLE_002747_001,TITLE_002747,Remastered,8K,30,2.0,None,24.13,False,2025-11-01 22:32:42.066675
VER_TITLE_002747_002,TITLE_002747,Localized,4K,50,2.0,HDR10+,240.96,True,2025-07-23 22:32:42.066680
VER_TITLE_002748_000,TITLE_002748,Localized,4K,23.976,5.1,HDR10,105.67,True,2025-09-25 22:32:42.066708
VER_TITLE_002748_001,TITLE_002748,Localized,HD,23.976,2.0,SDR,440.88,True,2025-12-30 22:32:42.066714
VER_TITLE_002748_002,TITLE_002748,Localized,4K,50,7.1,HDR10+,468.77,False,2026-04-01 22:32:42.066719
